sales_plan__cpt__customer__code,sales_plan__cpt__customer__name,sales_plan__cpt__customer__sales_channel__name,product__code,product__name,quantity,sales_plan__period,sales_plan__period__month
100011,Customer 1,Sales Channel 1,70032,Sarma 400G,2272.13,2020-08-01,8
100011,Customer 1,Sales Channel 1,70033,Lean Sarma 400G,2367.42,2020-08-01,8
100011,Customer 1,Sales Channel 1,70034,Spaghetti Sauce 400G,2007.53,2020-08-01,8
100011,Customer 1,Sales Channel 1,70035,Stuffed Paprika 400G,2396.86,2020-08-01,8
100011,Customer 1,Sales Channel 1,70036,Mexican Dish 400G,1791.32,2020-08-01,8
100011,Customer 1,Sales Channel 1,70037,Indian Dish 400G,1775.22,2020-08-01,8
100011,Customer 1,Sales Channel 1,70038,Carbonara 400G,1744.62,2020-08-01,8
100011,Customer 1,Sales Channel 1,70039,Beef Gulash 400G,2417.29,2020-08-01,8
100011,Customer 1,Sales Channel 1,70040,Pork Gulash 400G,1527.67,2020-08-01,8
100011,Customer 1,Sales Channel 1,80029,Private Label Beans With Sausages 400G,2170.90,2020-08-01,8
100011,Customer 1,Sales Channel 1,80030,Private Label Beans With Bacon 400G,1509.25,2020-08-01,8
100011,Customer 1,Sales Channel 1,80031,Private Label Lean Beans 400G,1662.57,2020-08-01,8
100011,Customer 1,Sales Channel 1,80032,Private Label Sarma 400G,1972.91,2020-08-01,8
100011,Customer 1,Sales Channel 1,80033,Private Label Lean Sarma 400G,1378.91,2020-08-01,8
100011,Customer 1,Sales Channel 1,80034,Private Label Spaghetti Sauce 400G,1609.31,2020-08-01,8
100011,Customer 1,Sales Channel 1,80035,Private Label Stuffed Paprika 400G,1393.73,2020-08-01,8
100011,Customer 1,Sales Channel 1,80036,Private Label Mexican Dish 400G,1813.98,2020-08-01,8
100011,Customer 1,Sales Channel 1,80037,Private Label Indian Dish 400G,1363.45,2020-08-01,8
100011,Customer 1,Sales Channel 1,80038,Private Label Carbonara 400G,2482.52,2020-08-01,8
100011,Customer 1,Sales Channel 1,80039,Private Label Beef Gulash 400G,1784.12,2020-08-01,8
100011,Customer 1,Sales Channel 1,80040,Private Label Pork Gulash 400G,2600.68,2020-08-01,8
100011,Customer 1,Sales Channel 1,50028,Budimska Rf 1Kg,365.54,2020-08-01,8
100011,Customer 1,Sales Channel 1,50029,Budimska Slice 100G,382.49,2020-08-01,8
100011,Customer 1,Sales Channel 1,50030,B Budimska Rf 1Kg,246.60,2020-08-01,8
100011,Customer 1,Sales Channel 1,50031,B Budimska Slice 250G,443.58,2020-08-01,8
100011,Customer 1,Sales Channel 1,60028,Private Label Budimska Rf 1Kg,413.32,2020-08-01,8
100011,Customer 1,Sales Channel 1,60029,Private Label Budimska Slice 100G,283.57,2020-08-01,8
100011,Customer 1,Sales Channel 1,60030,Private Label B Budimska Rf 1Kg,313.58,2020-08-01,8
100011,Customer 1,Sales Channel 1,60031,Private Label B Budimska Slice 250G,310.05,2020-08-01,8
100011,Customer 1,Sales Channel 1,50024,Cajna Rf 1Kg,387.13,2020-08-01,8
100011,Customer 1,Sales Channel 1,50025,Cajna Slice 100G,348.64,2020-08-01,8
100011,Customer 1,Sales Channel 1,50026,B Cajna Rf 1Kg,299.51,2020-08-01,8
100011,Customer 1,Sales Channel 1,50027,B Cajna Slice 250G,305.64,2020-08-01,8
100011,Customer 1,Sales Channel 1,60024,Private Label Cajna Rf 1Kg,311.58,2020-08-01,8
100011,Customer 1,Sales Channel 1,60025,Private Label Cajna Slice 100G,421.90,2020-08-01,8
100011,Customer 1,Sales Channel 1,60026,Private Label B Cajna Rf 1Kg,374.42,2020-08-01,8
100011,Customer 1,Sales Channel 1,60027,Private Label B Cajna Slice 250G,378.45,2020-08-01,8
100011,Customer 1,Sales Channel 1,50036,Pancetta 1Kg,217.06,2020-08-01,8
100011,Customer 1,Sales Channel 1,50037,Pancetta Slice 100G,290.30,2020-08-01,8
100011,Customer 1,Sales Channel 1,60036,Private Label Pancetta 1Kg,299.56,2020-08-01,8
100011,Customer 1,Sales Channel 1,60037,Private Label Pancetta Slice 100G,348.03,2020-08-01,8
100011,Customer 1,Sales Channel 1,50038,Smoked Pork Back 100G,292.28,2020-08-01,8
100011,Customer 1,Sales Channel 1,60038,Private Label Smoked Pork Back 100G,352.25,2020-08-01,8
100011,Customer 1,Sales Channel 1,50032,Kulen Rf 1Kg,340.04,2020-08-01,8
100011,Customer 1,Sales Channel 1,50033,Kulen Slice 100G,459.96,2020-08-01,8
100011,Customer 1,Sales Channel 1,50034,B Kulen Rf 1Kg,233.58,2020-08-01,8
100011,Customer 1,Sales Channel 1,50035,B Kulen Slice 250G,300.08,2020-08-01,8
100011,Customer 1,Sales Channel 1,60032,Private Label Kulen Rf 1Kg,330.62,2020-08-01,8
100011,Customer 1,Sales Channel 1,60033,Private Label Kulen Slice 100G,239.39,2020-08-01,8
100011,Customer 1,Sales Channel 1,60034,Private Label B Kulen Rf 1Kg,338.88,2020-08-01,8
100011,Customer 1,Sales Channel 1,60035,Private Label B Kulen Slice 250G,388.29,2020-08-01,8
100011,Customer 1,Sales Channel 1,50039,Rustik 1Kg,255.58,2020-08-01,8
100011,Customer 1,Sales Channel 1,50040,Rustik Slice 100G,323.42,2020-08-01,8
100011,Customer 1,Sales Channel 1,60039,Private Label Rustik 1Kg,368.09,2020-08-01,8
100011,Customer 1,Sales Channel 1,60040,Private Label Rustik Slice 100G,215.41,2020-08-01,8
100011,Customer 1,Sales Channel 1,70090,Pork Fat 1Kg,927.59,2020-08-01,8
100011,Customer 1,Sales Channel 1,70091,Pork Fat 3Kg,960.23,2020-08-01,8
100011,Customer 1,Sales Channel 1,80090,Private Label Pork Fat 1Kg,934.24,2020-08-01,8
100011,Customer 1,Sales Channel 1,80091,Private Label Pork Fat 3Kg,913.18,2020-08-01,8
100011,Customer 1,Sales Channel 1,50009,Pork Ham 1Kg,1761.16,2020-08-01,8
100011,Customer 1,Sales Channel 1,50011,Chicken Ham 1Kg,1463.58,2020-08-01,8
100011,Customer 1,Sales Channel 1,60009,Private Label Pork Ham 1Kg,2310.99,2020-08-01,8
100011,Customer 1,Sales Channel 1,60011,Private Label Chicken Ham 1Kg,1995.99,2020-08-01,8
100011,Customer 1,Sales Channel 1,50016,Pork Hot Dog 205G,1976.60,2020-08-01,8
100011,Customer 1,Sales Channel 1,50017,Chicken Hot Dog 205G,1993.88,2020-08-01,8
100011,Customer 1,Sales Channel 1,50018,Children Hot Dog 205G,2295.18,2020-08-01,8
100011,Customer 1,Sales Channel 1,60016,Private Label Pork Hot Dog 205G,1819.46,2020-08-01,8
100011,Customer 1,Sales Channel 1,60017,Private Label Chicken Hot Dog 205G,2414.63,2020-08-01,8
100011,Customer 1,Sales Channel 1,60018,Private Label Children Hot Dog 205G,2018.72,2020-08-01,8
100011,Customer 1,Sales Channel 1,50001,Pork Baloney 1Kg,1699.89,2020-08-01,8
100011,Customer 1,Sales Channel 1,50002,Chicken Baloney 1Kg,2675.78,2020-08-01,8
100011,Customer 1,Sales Channel 1,50003,French Baloney 1Kg,2216.74,2020-08-01,8
100011,Customer 1,Sales Channel 1,50004,Alps Sausage 1Kg,1527.69,2020-08-01,8
100011,Customer 1,Sales Channel 1,60001,Private Label Pork Baloney 1Kg,2347.06,2020-08-01,8
100011,Customer 1,Sales Channel 1,60002,Private Label Chicken Baloney 1Kg,2486.03,2020-08-01,8
100011,Customer 1,Sales Channel 1,60003,Private Label French Baloney 1Kg,1717.31,2020-08-01,8
100011,Customer 1,Sales Channel 1,60004,Private Label Alps Sausage 1Kg,2107.41,2020-08-01,8
100011,Customer 1,Sales Channel 1,50019,Homemade Sausage 310G,2319.88,2020-08-01,8
100011,Customer 1,Sales Channel 1,50020,Austrian Sausage 310G,2556.44,2020-08-01,8
100011,Customer 1,Sales Channel 1,50021,Bavarian Sausage 310G,2501.97,2020-08-01,8
100011,Customer 1,Sales Channel 1,50022,Grill Sausage 280G,1967.08,2020-08-01,8
100011,Customer 1,Sales Channel 1,50023,Chilli Sausage 230G,1489.52,2020-08-01,8
100011,Customer 1,Sales Channel 1,60019,Private Label Homemade Sausage 310G,1848.87,2020-08-01,8
100011,Customer 1,Sales Channel 1,60020,Private Label Austrian Sausage 310G,2413.39,2020-08-01,8
100011,Customer 1,Sales Channel 1,60021,Private Label Bavarian Sausage 310G,1775.73,2020-08-01,8
100011,Customer 1,Sales Channel 1,60022,Private Label Grill Sausage 280G,1955.34,2020-08-01,8
100011,Customer 1,Sales Channel 1,60023,Private Label Chilli Sausage 230G,1685.93,2020-08-01,8
100011,Customer 1,Sales Channel 1,50005,Pork Baloney 350G,2383.99,2020-08-01,8
100011,Customer 1,Sales Channel 1,50006,Chicken Baloney 350G,2431.42,2020-08-01,8
100011,Customer 1,Sales Channel 1,50007,French Baloney 350G,1576.36,2020-08-01,8
100011,Customer 1,Sales Channel 1,50008,Alps Sausage 350G,1935.95,2020-08-01,8
100011,Customer 1,Sales Channel 1,50010,Pork Ham 350G,2539.02,2020-08-01,8
100011,Customer 1,Sales Channel 1,50012,Chicken Ham 350G,790.71,2020-08-01,8
100011,Customer 1,Sales Channel 1,60005,Private Label Pork Baloney 350G,2178.31,2020-08-01,8
100011,Customer 1,Sales Channel 1,60006,Private Label Chicken Baloney 350G,1619.72,2020-08-01,8
100011,Customer 1,Sales Channel 1,60007,Private Label French Baloney 350G,2013.40,2020-08-01,8
100011,Customer 1,Sales Channel 1,60008,Private Label Alps Sausage 350G,1833.55,2020-08-01,8
100011,Customer 1,Sales Channel 1,60010,Private Label Pork Ham 350G,2264.79,2020-08-01,8
100011,Customer 1,Sales Channel 1,60012,Private Label Chicken Ham 350G,1846.89,2020-08-01,8
100011,Customer 1,Sales Channel 1,50013,Pork Neck 1Kg,2189.06,2020-08-01,8
100011,Customer 1,Sales Channel 1,50014,Pork Back 1Kg,1831.08,2020-08-01,8
100011,Customer 1,Sales Channel 1,50015,Bacon 1Kg,2041.45,2020-08-01,8
100011,Customer 1,Sales Channel 1,60013,Private Label Pork Neck 1Kg,1269.64,2020-08-01,8
100011,Customer 1,Sales Channel 1,60014,Private Label Pork Back 1Kg,1954.60,2020-08-01,8
100011,Customer 1,Sales Channel 1,60015,Private Label Bacon 1Kg,1266.92,2020-08-01,8
100011,Customer 1,Sales Channel 1,70001,Liver Pate 50G,854.64,2020-09-01,9
100011,Customer 1,Sales Channel 1,70002,Ham Pate 50G,852.56,2020-09-01,9
100011,Customer 1,Sales Channel 1,70003,Cajna Pate 50G,985.93,2020-09-01,9
100011,Customer 1,Sales Channel 1,70004,Chicken Pate 50G,972.79,2020-09-01,9
100011,Customer 1,Sales Channel 1,70005,Tuna Pate 50G,1117.08,2020-09-01,9
100011,Customer 1,Sales Channel 1,70006,Fish Pate 50G,1271.86,2020-09-01,9
100011,Customer 1,Sales Channel 1,70007,Chili Pate 50G,802.03,2020-09-01,9
100011,Customer 1,Sales Channel 1,70008,Liver Pate 75G,1035.23,2020-09-01,9
100011,Customer 1,Sales Channel 1,70009,Ham Pate 75G,1203.01,2020-09-01,9
100011,Customer 1,Sales Channel 1,70010,Cajna Pate 75G,1484.29,2020-09-01,9
100011,Customer 1,Sales Channel 1,70011,Chicken Pate 75G,1028.70,2020-09-01,9
100011,Customer 1,Sales Channel 1,70012,Tuna Pate 75G,1426.25,2020-09-01,9
100011,Customer 1,Sales Channel 1,70013,Fish Pate 75G,1020.28,2020-09-01,9
100011,Customer 1,Sales Channel 1,70014,Chili Pate 75G,1137.72,2020-09-01,9
100011,Customer 1,Sales Channel 1,70041,Spam 100G,1326.34,2020-09-01,9
100011,Customer 1,Sales Channel 1,70043,Chicken Spam 100G,719.53,2020-09-01,9
100011,Customer 1,Sales Channel 1,80001,Private Label Liver Pate 50G,1053.93,2020-09-01,9
100011,Customer 1,Sales Channel 1,80002,Private Label Ham Pate 50G,973.63,2020-09-01,9
100011,Customer 1,Sales Channel 1,80003,Private Label Cajna Pate 50G,933.19,2020-09-01,9
100011,Customer 1,Sales Channel 1,80004,Private Label Chicken Pate 50G,927.04,2020-09-01,9
100011,Customer 1,Sales Channel 1,80005,Private Label Tuna Pate 50G,1274.05,2020-09-01,9
100011,Customer 1,Sales Channel 1,80006,Private Label Fish Pate 50G,1245.46,2020-09-01,9
100011,Customer 1,Sales Channel 1,80007,Private Label Chili Pate 50G,1121.41,2020-09-01,9
100011,Customer 1,Sales Channel 1,80008,Private Label Liver Pate 75G,769.94,2020-09-01,9
100011,Customer 1,Sales Channel 1,80009,Private Label Ham Pate 75G,1324.27,2020-09-01,9
100011,Customer 1,Sales Channel 1,80010,Private Label Cajna Pate 75G,676.17,2020-09-01,9
100011,Customer 1,Sales Channel 1,80011,Private Label Chicken Pate 75G,889.45,2020-09-01,9
100011,Customer 1,Sales Channel 1,80012,Private Label Tuna Pate 75G,1128.15,2020-09-01,9
100011,Customer 1,Sales Channel 1,80013,Private Label Fish Pate 75G,1084.47,2020-09-01,9
100011,Customer 1,Sales Channel 1,80014,Private Label Chili Pate 75G,951.50,2020-09-01,9
100011,Customer 1,Sales Channel 1,80041,Private Label Spam 100G,848.30,2020-09-01,9
100011,Customer 1,Sales Channel 1,80043,Private Label Chicken Spam 100G,1225.92,2020-09-01,9
100011,Customer 1,Sales Channel 1,70015,Liver Pate 95G,1021.90,2020-09-01,9
100011,Customer 1,Sales Channel 1,70016,Ham Pate 95G,1115.01,2020-09-01,9
100011,Customer 1,Sales Channel 1,70017,Cajna Pate 95G,731.31,2020-09-01,9
100011,Customer 1,Sales Channel 1,70018,Chicken Pate 95G,1184.50,2020-09-01,9
100011,Customer 1,Sales Channel 1,70019,Tuna Pate 95G,675.20,2020-09-01,9
100011,Customer 1,Sales Channel 1,70020,Fish Pate 95G,784.75,2020-09-01,9
100011,Customer 1,Sales Channel 1,70021,Chili Pate 95G,1221.26,2020-09-01,9
100011,Customer 1,Sales Channel 1,70022,Liver Pate 150G,1157.33,2020-09-01,9
100011,Customer 1,Sales Channel 1,70023,Ham Pate 150G,884.72,2020-09-01,9
100011,Customer 1,Sales Channel 1,70024,Cajna Pate 150G,1171.50,2020-09-01,9
100011,Customer 1,Sales Channel 1,70025,Chicken Pate 150G,780.99,2020-09-01,9
100011,Customer 1,Sales Channel 1,70026,Tuna Pate 150G,1022.55,2020-09-01,9
100011,Customer 1,Sales Channel 1,70027,Fish Pate 150G,878.00,2020-09-01,9
100011,Customer 1,Sales Channel 1,70028,Chili Pate 150G,990.90,2020-09-01,9
100011,Customer 1,Sales Channel 1,70042,Spam 150G,1519.10,2020-09-01,9
100011,Customer 1,Sales Channel 1,70044,Beef Spam 150G,815.36,2020-09-01,9
100011,Customer 1,Sales Channel 1,80015,Private Label Liver Pate 95G,1033.55,2020-09-01,9
100011,Customer 1,Sales Channel 1,80016,Private Label Ham Pate 95G,882.00,2020-09-01,9
100011,Customer 1,Sales Channel 1,80017,Private Label Cajna Pate 95G,994.14,2020-09-01,9
100011,Customer 1,Sales Channel 1,80018,Private Label Chicken Pate 95G,1166.00,2020-09-01,9
100011,Customer 1,Sales Channel 1,80019,Private Label Tuna Pate 95G,861.88,2020-09-01,9
100011,Customer 1,Sales Channel 1,80020,Private Label Fish Pate 95G,986.11,2020-09-01,9
100011,Customer 1,Sales Channel 1,80021,Private Label Chili Pate 95G,1431.30,2020-09-01,9
100011,Customer 1,Sales Channel 1,80022,Private Label Liver Pate 150G,1160.76,2020-09-01,9
100011,Customer 1,Sales Channel 1,80023,Private Label Ham Pate 150G,1032.57,2020-09-01,9
100011,Customer 1,Sales Channel 1,80024,Private Label Cajna Pate 150G,1035.81,2020-09-01,9
100011,Customer 1,Sales Channel 1,80025,Private Label Chicken Pate 150G,902.65,2020-09-01,9
100011,Customer 1,Sales Channel 1,80026,Private Label Tuna Pate 150G,1131.19,2020-09-01,9
100011,Customer 1,Sales Channel 1,80027,Private Label Fish Pate 150G,767.08,2020-09-01,9
100011,Customer 1,Sales Channel 1,80028,Private Label Chili Pate 150G,981.14,2020-09-01,9
100011,Customer 1,Sales Channel 1,80042,Private Label Spam 150G,956.16,2020-09-01,9
100011,Customer 1,Sales Channel 1,80044,Private Label Beef Spam 150G,1182.11,2020-09-01,9
100011,Customer 1,Sales Channel 1,70029,Beans With Sausages 400G,639.16,2020-09-01,9
100011,Customer 1,Sales Channel 1,70030,Beans With Bacon 400G,1473.10,2020-09-01,9
100011,Customer 1,Sales Channel 1,70031,Lean Beans 400G,977.38,2020-09-01,9
100011,Customer 1,Sales Channel 1,70032,Sarma 400G,1211.88,2020-09-01,9
100011,Customer 1,Sales Channel 1,70033,Lean Sarma 400G,1040.92,2020-09-01,9
100011,Customer 1,Sales Channel 1,70034,Spaghetti Sauce 400G,1084.60,2020-09-01,9
100011,Customer 1,Sales Channel 1,70035,Stuffed Paprika 400G,820.92,2020-09-01,9
100011,Customer 1,Sales Channel 1,70036,Mexican Dish 400G,1077.03,2020-09-01,9
100011,Customer 1,Sales Channel 1,70037,Indian Dish 400G,1047.07,2020-09-01,9
100011,Customer 1,Sales Channel 1,70038,Carbonara 400G,1298.71,2020-09-01,9
100011,Customer 1,Sales Channel 1,70039,Beef Gulash 400G,1079.88,2020-09-01,9
100011,Customer 1,Sales Channel 1,70040,Pork Gulash 400G,1027.67,2020-09-01,9
100011,Customer 1,Sales Channel 1,80029,Private Label Beans With Sausages 400G,1069.01,2020-09-01,9
100011,Customer 1,Sales Channel 1,80030,Private Label Beans With Bacon 400G,1139.67,2020-09-01,9
100011,Customer 1,Sales Channel 1,80031,Private Label Lean Beans 400G,1048.17,2020-09-01,9
100011,Customer 1,Sales Channel 1,80032,Private Label Sarma 400G,862.72,2020-09-01,9
100011,Customer 1,Sales Channel 1,80033,Private Label Lean Sarma 400G,1265.59,2020-09-01,9
100011,Customer 1,Sales Channel 1,80034,Private Label Spaghetti Sauce 400G,909.64,2020-09-01,9
100011,Customer 1,Sales Channel 1,80035,Private Label Stuffed Paprika 400G,926.07,2020-09-01,9
100011,Customer 1,Sales Channel 1,80036,Private Label Mexican Dish 400G,953.76,2020-09-01,9
100011,Customer 1,Sales Channel 1,80037,Private Label Indian Dish 400G,1016.98,2020-09-01,9
100011,Customer 1,Sales Channel 1,80038,Private Label Carbonara 400G,1249.47,2020-09-01,9
100011,Customer 1,Sales Channel 1,80039,Private Label Beef Gulash 400G,983.33,2020-09-01,9
100011,Customer 1,Sales Channel 1,80040,Private Label Pork Gulash 400G,1507.77,2020-09-01,9
100011,Customer 1,Sales Channel 1,50028,Budimska Rf 1Kg,257.24,2020-09-01,9
100011,Customer 1,Sales Channel 1,50029,Budimska Slice 100G,211.65,2020-09-01,9
100011,Customer 1,Sales Channel 1,50030,B Budimska Rf 1Kg,394.57,2020-09-01,9
100011,Customer 1,Sales Channel 1,50031,B Budimska Slice 250G,278.51,2020-09-01,9
100011,Customer 1,Sales Channel 1,60028,Private Label Budimska Rf 1Kg,244.98,2020-09-01,9
100011,Customer 1,Sales Channel 1,60029,Private Label Budimska Slice 100G,328.05,2020-09-01,9
100011,Customer 1,Sales Channel 1,60030,Private Label B Budimska Rf 1Kg,248.14,2020-09-01,9
100011,Customer 1,Sales Channel 1,60031,Private Label B Budimska Slice 250G,178.40,2020-09-01,9
100011,Customer 1,Sales Channel 1,50024,Cajna Rf 1Kg,334.48,2020-09-01,9
100011,Customer 1,Sales Channel 1,50025,Cajna Slice 100G,217.29,2020-09-01,9
100011,Customer 1,Sales Channel 1,50026,B Cajna Rf 1Kg,283.95,2020-09-01,9
100011,Customer 1,Sales Channel 1,50027,B Cajna Slice 250G,346.03,2020-09-01,9
100011,Customer 1,Sales Channel 1,60024,Private Label Cajna Rf 1Kg,282.32,2020-09-01,9
100011,Customer 1,Sales Channel 1,60025,Private Label Cajna Slice 100G,247.64,2020-09-01,9
100011,Customer 1,Sales Channel 1,60026,Private Label B Cajna Rf 1Kg,294.42,2020-09-01,9
100011,Customer 1,Sales Channel 1,60027,Private Label B Cajna Slice 250G,292.18,2020-09-01,9
100011,Customer 1,Sales Channel 1,50036,Pancetta 1Kg,238.82,2020-09-01,9
100011,Customer 1,Sales Channel 1,50037,Pancetta Slice 100G,235.81,2020-09-01,9
100011,Customer 1,Sales Channel 1,60036,Private Label Pancetta 1Kg,294.81,2020-09-01,9
100011,Customer 1,Sales Channel 1,60037,Private Label Pancetta Slice 100G,236.72,2020-09-01,9
100011,Customer 1,Sales Channel 1,50038,Smoked Pork Back 100G,267.25,2020-09-01,9
100011,Customer 1,Sales Channel 1,60038,Private Label Smoked Pork Back 100G,227.11,2020-09-01,9
100011,Customer 1,Sales Channel 1,50032,Kulen Rf 1Kg,311.53,2020-09-01,9
100011,Customer 1,Sales Channel 1,50033,Kulen Slice 100G,285.14,2020-09-01,9
100011,Customer 1,Sales Channel 1,50034,B Kulen Rf 1Kg,288.14,2020-09-01,9
100011,Customer 1,Sales Channel 1,50035,B Kulen Slice 250G,220.73,2020-09-01,9
100011,Customer 1,Sales Channel 1,60032,Private Label Kulen Rf 1Kg,308.31,2020-09-01,9
100011,Customer 1,Sales Channel 1,60033,Private Label Kulen Slice 100G,268.99,2020-09-01,9
100011,Customer 1,Sales Channel 1,60034,Private Label B Kulen Rf 1Kg,238.81,2020-09-01,9
100011,Customer 1,Sales Channel 1,60035,Private Label B Kulen Slice 250G,277.45,2020-09-01,9
100011,Customer 1,Sales Channel 1,50039,Rustik 1Kg,316.82,2020-09-01,9
100011,Customer 1,Sales Channel 1,50040,Rustik Slice 100G,305.48,2020-09-01,9
100011,Customer 1,Sales Channel 1,60039,Private Label Rustik 1Kg,181.09,2020-09-01,9
100011,Customer 1,Sales Channel 1,60040,Private Label Rustik Slice 100G,239.68,2020-09-01,9
100011,Customer 1,Sales Channel 1,70090,Pork Fat 1Kg,814.41,2020-09-01,9
100011,Customer 1,Sales Channel 1,70091,Pork Fat 3Kg,1058.06,2020-09-01,9
100011,Customer 1,Sales Channel 1,80090,Private Label Pork Fat 1Kg,1109.47,2020-09-01,9
100011,Customer 1,Sales Channel 1,80091,Private Label Pork Fat 3Kg,725.06,2020-09-01,9
100011,Customer 1,Sales Channel 1,50009,Pork Ham 1Kg,2010.49,2020-09-01,9
100011,Customer 1,Sales Channel 1,50011,Chicken Ham 1Kg,2336.38,2020-09-01,9
100011,Customer 1,Sales Channel 1,60009,Private Label Pork Ham 1Kg,1695.01,2020-09-01,9
100011,Customer 1,Sales Channel 1,60011,Private Label Chicken Ham 1Kg,1740.54,2020-09-01,9
100011,Customer 1,Sales Channel 1,50016,Pork Hot Dog 205G,1882.76,2020-09-01,9
100011,Customer 1,Sales Channel 1,50017,Chicken Hot Dog 205G,1474.55,2020-09-01,9
100011,Customer 1,Sales Channel 1,50018,Children Hot Dog 205G,1991.92,2020-09-01,9
100011,Customer 1,Sales Channel 1,60016,Private Label Pork Hot Dog 205G,1544.87,2020-09-01,9
100011,Customer 1,Sales Channel 1,60017,Private Label Chicken Hot Dog 205G,2323.14,2020-09-01,9
100011,Customer 1,Sales Channel 1,60018,Private Label Children Hot Dog 205G,2451.32,2020-09-01,9
100011,Customer 1,Sales Channel 1,50001,Pork Baloney 1Kg,2382.81,2020-09-01,9
100011,Customer 1,Sales Channel 1,50002,Chicken Baloney 1Kg,1456.66,2020-09-01,9
100011,Customer 1,Sales Channel 1,50003,French Baloney 1Kg,1786.40,2020-09-01,9
100011,Customer 1,Sales Channel 1,50004,Alps Sausage 1Kg,2250.32,2020-09-01,9
